ID, full_names, score1, score2
13102, Dirk Cummins, 23, 32
26058, Deanne Sims, 42, 26
24968, Warren Gilmore, 21, 36
11082, Roz Rankin, 44, 23
19810, Walter McInerney, 35, 23
15328, Penny Beasley, 34, 34
14483, Frederick O'Shea, 43, 47
29019, Luis Donovan, 26, 42
16772, Nancy Jacobs, 25, 42
16070, Pieter Paton, 49, 25
23870, Kyle McIntosh, 41, 27
21689, Terrence O'Connor, 30, 22
19613, Travis Matheson, 47, 46
18305, Deanne Judd, 30, 31
19485, Karin Walters, 28, 31
22411, Cheryl Webber, 23, 38
29646, Ashleigh Lloyd, 31, 33
30856, Glenys O'Callaghan, 38, 24
22406, Evelyn Avery, 31, 37
18919, Jarrod Holloway, 31, 23
25630, Gwen Aitken, 20, 48
31231, Tamara John, 29, 39
29157, Craig French, 20, 36
25370, Shannon Ball, 47, 24
13987, Clive Miles, 37, 22
20303, Mario Bryan, 26, 38
14749, Nicole Shaw, 47, 48
23437, Trish Costello, 22, 29
10701, Judy Skinner, 27, 35
21562, Jocelyn Jordan, 46, 22
31807, Agnes Lang, 39, 26
19047, Julie Sawyer, 30, 39
16562, Carole Sun, 33, 30
19090, Luis Holland, 40, 42
28119, Kent Gleeson, 32, 28
17808, Catriona Phillips, 29, 40
27537, Erika Cummings, 47, 25
10399, Evelyn Leong, 49, 35
18833, Mohammed Pascoe, 41, 48
11269, Guy Winter, 29, 46
17471, Nadia Cavanagh, 48, 34
28970, Jacqui Leach, 48, 47
22295, Geoff Keane, 47, 20
15572, Anna Lau, 33, 37
20327, Lou Leach, 34, 23
13854, Vic Forrest, 30, 29
10052, Paul Luke, 27, 25
24504, Nola Sun, 21, 26
13058, Emmanuel Slade, 32, 27
24288, Vivienne French, 46, 42
31480, Tamara Galea, 35, 20
12894, Clayton Joseph, 29, 41
13702, Elaine Kaur, 44, 25
17725, Stanley Allan, 34, 36
28337, Ingrid Crouch, 41, 35
18018, Sunny McCormick, 41, 45
11663, Natasha Whitehead, 44, 21
18214, Jim Rhodes, 36, 39
15542, Nelson Warner, 31, 30
19760, Douglas Bush, 21, 49
23542, Jeremy Clifford, 46, 49
17143, Margaret Eaton, 27, 33
17485, Ivan Reilly, 40, 30
14783, Fleur Hopkins, 47, 47
19123, Lauren Bray, 40, 34
13712, Sharyn Pickering, 24, 20
20662, June Schofield, 30, 32
27421, Fleur Forrest, 24, 47
10892, Elissa Dixon, 46, 27
20645, Sunny Ridley, 32, 32
19705, Daniela Gardner, 34, 35
14404, Angelo Jamieson, 32, 43
12542, Tracie Bates, 49, 25
11223, Rupert Jorgensen, 25, 34
15088, Stephen Neil, 47, 29
14586, Col Bryant, 27, 24
14648, Georgina Casey, 31, 39
23279, Lucinda Gallagher, 43, 28
10182, Kimberly Murdoch, 35, 23
16763, Jason Lord, 38, 34
10914, Viv Brand, 39, 27
11984, Russell Carpenter, 33, 44
15297, Dorothy Humphries, 46, 27
25824, Pamela Kearney, 23, 31
18430, Mario Grace, 20, 24
13497, Pam Payne, 24, 30
22060, Jamie Faulkner, 25, 33
23518, Phil Randall, 47, 43
14898, Theo Hogan, 42, 37
17276, Susan Hosking, 24, 32
10434, Cate Ware, 31, 24
19575, Maya Morrissey, 35, 49
10680, Amelia Eldridge, 45, 24
10424, Lawrence Parkes, 26, 36
16222, Marcia Wilkinson, 41, 33
18928, Glenys Clifford, 49, 21
20402, Matthew Vella, 39, 26
19534, Holly Rees, 30, 48
10847, Liam May, 44, 44
15304, Ryan Birch, 35, 23
13477, Md Tonkin, 49, 34
25285, Bruno Moody, 20, 35
28285, Bruce Chung, 40, 34
18922, Al McLeod, 35, 32
22968, Anthony Morrow, 30, 42
21640, Doug Shaw, 32, 30
30811, Victoria Le, 24, 45
16414, Nicola Waller, 40, 49
16908, Roberto Bray, 34, 46
18329, Hazel Lake, 23, 36
16916, Brianna Huang, 42, 25
27379, Sabrina Dyson, 37, 28
18874, Kristie Drew, 42, 20
31061, Jasmin Tanner, 30, 34
21714, Susie Butcher, 21, 45
11591, Trudi Eaton, 36, 32
14241, Robbie Mercer, 20, 44
17610, Richie de Silva, 23, 31
10878, Ricky Berry, 36, 35
25745, Brock Le, 35, 34
12697, Belinda Tait, 26, 45
30390, Phoebe Lawler, 22, 28
14270, Irene Jansen, 45, 24
20819, Marjorie Bowman, 28, 37
12620, Raelene Green, 24, 23
12161, Ann Bradshaw, 26, 26
22926, Lyn Blackburn, 41, 40
23143, Adele McLeod, 46, 38
20328, Tyler Page, 26, 24
17837, Rebecca Gates, 24, 38
12054, Justin Fraser, 34, 38
11333, Chelsea Briggs, 48, 36
10937, Ruby Schulz, 32, 31
13143, Natasha Christian, 37, 45
13368, Damian Gates, 27, 48
12120, Brendan Cahill, 29, 48
13204, Harold Rowe, 22, 20
25600, Lynn Dickinson, 30, 36
26490, Amy Cassidy, 47, 31
23072, Simon Webber, 39, 37
11699, Les Chan, 48, 48
13390, Chelsea Chen, 43, 27
16085, Olivia Birch, 48, 27
20513, Jared Shields, 47, 36
15740, Leanne Kirk, 28, 25
15401, Caitlin Baldwin, 33, 48
21856, Gareth Hooper, 21, 48
19949, Peggy Leach, 35, 44
12591, Bronwyn Hancock, 34, 46
17080, Shelly Love, 45, 39
17370, Drew Eaton, 38, 39
21880, Kristine Cunningham, 25, 48
11654, Tim Camilleri, 45, 49
28889, Drew Watson, 39, 40
17775, Sheila Todd, 30, 29
16058, Amelia Kay, 23, 28
25904, Kristine Owen, 24, 46
20357, Cara Harvey, 27, 23
20685, Garth Hutchinson, 34, 20
18868, Viv Brady, 40, 32
12575, Janice Stacey, 31, 31
27486, Bryan Pascoe, 43, 40
17183, Neville Walters, 41, 26
13990, Zac Swan, 35, 24
19222, Kevin Morrison, 20, 27
18016, Leslie Beveridge, 30, 31
17459, Jacqui Peacock, 31, 49
12777, Grant Castle, 31, 44
14349, Lucinda Rose, 47, 30
12631, Richard Neville, 43, 38
13701, Monique Abbott, 45, 47
26542, Marie Lancaster, 21, 48
11522, Danielle Houghton, 47, 45
14376, Ebony Guy, 48, 30
16226, Bernadette Gleeson, 29, 34
10309, Victor Cameron, 28, 46
11902, Judi Hodge, 48, 46
12088, Crystal McInerney, 34, 44
16993, Jess Bush, 41, 49
20056, Owen Mills, 40, 45
14142, Nicola Kay, 32, 34
17439, Jerome Garner, 44, 23
16378, Rosie Howard, 37, 25
17726, Hans Hogan, 43, 40
19140, Sharlene Ridley, 28, 37
14864, Daniela Skinner, 31, 45
24280, Kel de Silva, 37, 39
12939, Marie Noble, 34, 21
17367, Jaime Jarrett, 27, 45
19505, Fleur Beattie, 40, 29
20771, Kathie McNamara, 27, 31
18238, Vickie Adamson, 21, 37
19477, Gabby Winter, 24, 24
11137, Deirdre Joseph, 49, 21
16358, Trent Baldwin, 41, 24
18155, Alisha Hodge, 47, 36
19342, Brendon Halliday, 31, 34
23229, Rosa Simpson, 36, 36
17602, Grace Kendall, 47, 24
30582, Carmen Hanley, 41, 42
11949, Douglas Banks, 46, 26
15530, Min Ferguson, 20, 49
19806, Jimmy Peter, 45, 45
16445, Jarrod McInerney, 31, 38
18668, Sandi Moody, 45, 45
21286, Teena Lu, 23, 23
29845, Henry Hill, 49, 23
11898, Charlie Harvey, 37, 23
20557, Blake McLean, 21, 24
14594, Eric Molloy, 45, 31
13024, Jared Nolan, 26, 29
20383, Patricia Hay, 47, 23
18391, Alastair Bartlett, 48, 24
17941, Murray Reynolds, 49, 33
12862, Jennie Green, 29, 25
19695, Judy Olsen, 20, 31
25632, Lydia Corcoran, 27, 37
14608, Jerome Liu, 48, 44
26970, Jimmy Grace, 45, 42
15330, Marita Raymond, 45, 29
21155, Ashleigh Bruce, 25, 44
22610, Celia Bain, 20, 23
21829, Barry Gillespie, 28, 47
14764, Tricia Vincent, 20, 41
22280, Taylor Jensen, 28, 32
14063, Lara Tait, 48, 22
13104, Glen Hennessy, 44, 21
10697, Norma Hansen, 23, 35
23399, Jacki Bateman, 21, 49
21823, Garth Wood, 22, 41
25375, Erika Haines, 30, 20
20835, Lee-Anne Hall, 41, 49
11366, Raj Millar, 23, 46
12037, Lawrence Bradley, 41, 49
19062, Sharon King, 21, 23
15992, Kellie Anderson, 38, 21
12509, Darcy Owen, 21, 21
12842, Rae Sheehan, 43, 44
15944, Suzie Stafford, 36, 44
28654, Fraser Gillies, 35, 20
10499, Gwen Weston, 38, 46
15476, Micheal Andrew, 45, 28
10683, Kyle O'Keeffe, 32, 48
31351, Doris Caldwell, 20, 31
12470, Annette Peters, 32, 38
13071, Elle Field, 24, 29
16681, Dianne Mercer, 45, 33
22589, Trudi Hamilton, 33, 23
24035, Larry Kim, 41, 47
14449, Stuart Wyatt, 47, 40
22952, Abigail Grant, 30, 23
10779, Scott Hanna, 26, 48
10803, Jane Bray, 28, 26
18712, Sean O'Callaghan, 35, 35
29926, Jo-Anne Bartlett, 48, 34
19033, Dylan Brown, 29, 39
13496, Pamela Hansen, 28, 28
25777, Trisha Rigby, 40, 39
21207, Carl Barrett, 35, 43
29581, Jesse Oliver, 42, 40
20457, Vera Caldwell, 46, 23
26741, Alistair Brewer, 30, 49
14946, Polly Muir, 25, 23
19018, Jay Donaldson, 35, 29
16038, Rochelle Haines, 29, 49
11477, Ahmed Andersen, 38, 41
17388, Dominic Richardson, 34, 37
17548, Carl Boyle, 49, 31
14810, Noelene Herbert, 34, 46
12788, Sylvia O'Connor, 37, 39
15761, Mal Houghton, 43, 20
10502, Gillian MacPherson, 22, 26
15053, Cathie Fisher, 25, 27
10794, John Hancock, 48, 45
12804, Joanna Parker, 32, 40
15110, Eugene Jeffrey, 21, 44
13820, Lance Ray, 32, 33
25876, Rachelle Connolly, 22, 33
13810, Neal Peterson, 25, 34
16501, Diana Shannon, 40, 23
17086, Lana Austin, 22, 42
15914, Maxwell Sutherland, 37, 47
11836, Bonnie Nugent, 37, 49
18147, Larry Weaver, 43, 36
13568, Arnold Dawes, 49, 34
11871, Penelope Eaton, 39, 23
15434, Jodi Stephens, 37, 32
16594, Paddy Salmon, 27, 41
22117, Pat Schultz, 33, 23
25205, Margot Neale, 20, 48
16687, Gwen Gale, 39, 27
12769, Miranda Payne, 43, 38
19431, Harry Ho, 44, 41
33062, Donna McBride, 45, 23
16820, Barbara Norman, 35, 21
21110, Lynne Chandler, 34, 32
28184, Pauline O'Neill, 27, 38
13956, Colin Benson, 36, 44
25456, Alexandra Cheng, 44, 37
19539, Gordon Lester, 47, 33
23543, Sheryl Johnston, 46, 44
21905, Nikki Sheridan, 47, 45
10314, Ash Skinner, 47, 42
20178, Leisa McGregor, 46, 34
20847, Trudy Kenny, 22, 32
22567, Pauline Moloney, 49, 42
11034, Nicky Townsend, 21, 38
16769, Maurice Neil, 43, 46
21169, June Hart, 40, 27
19278, Christian Rankin, 22, 33
18041, Gabby Elliott, 25, 23
20521, Sharyn Townsend, 37, 46
10361, Jo Cornish, 28, 43
22902, Gail Robertson, 27, 27
21802, Jordan McKenzie, 37, 37
13772, Justine Larkin, 33, 29
18862, Tamara Everett, 28, 28
19739, Dianne McBride, 41, 31
30999, Sonya Lovell, 35, 39
29680, Daniel Short, 27, 21
16390, Isaac Sims, 37, 33
32375, Maya Penny, 32, 42
18132, Greg Stuart, 29, 21
19335, Jamie Law, 23, 27
13301, Stacey Angus, 35, 28
19830, Roy Wallace, 39, 35
22927, Haydn Radford, 46, 49
15617, Kath Whitehead, 43, 33
11286, Harry Hill, 38, 39
22499, Lyndal Hennessy, 31, 27
27000, Patricia Lacey, 21, 20
19181, Lucy Ong, 27, 49
13113, Adrian Mansfield, 27, 40
16982, Stuart Connolly, 47, 43
21234, Jessie Yates, 42, 34
30477, Dan Barclay, 39, 21
17861, Rhiannon White, 33, 42
17731, Jock Koch, 41, 27
16140, Georgie Griffiths, 27, 46
20863, Hayley Page, 37, 44
30398, Trudy Wheatley, 26, 46
10494, Barrie Beasley, 39, 41
19641, Zac Whyte, 48, 20
20061, Hugh Jordan, 43, 49
12529, Vivian Norton, 33, 38
10008, Lindsay Moran, 46, 42
21142, Bridget Lindsay, 30, 25
24005, Jonathon Close, 41, 43
14927, Pauline FitzPatrick, 31, 32
18061, Lynne Curtis, 46, 45
22038, Dale Knowles, 37, 20
24485, Zoe Rhodes, 41, 33
14074, Gary Maher, 21, 22
16753, Mohammed Morrison, 36, 46
14298, Betty Mahoney, 43, 37
27531, Sue Ma, 22, 42
12898, Troy Fletcher, 46, 39
31093, Arthur Bradley, 26, 29
25342, Sandy Castle, 22, 24
21703, Phoebe Beasley, 37, 32
14828, Jodie Moloney, 26, 47
12050, Susanne Franklin, 35, 27
14087, Alana McKenzie, 36, 38
23348, Roberto Leslie, 30, 48
14680, Grahame Hughes, 29, 26
10769, Clare Sim, 27, 49
17170, Medical Nichols, 23, 37
13963, Peta Parker, 20, 27
21696, Tess Bruce, 46, 35
11446, Roger Duncan, 34, 21
10431, Natasha Savage, 39, 25
16011, Rohan Nolan, 45, 29
23641, Denis Bruce, 35, 31
13573, Zoe Bolton, 22, 45
16826, Courtney Miles, 32, 39
12040, Lachlan Munro, 46, 45
15057, Sunil McArthur, 30, 44
21571, Alfred Griffiths, 45, 27
22879, Martha Paton, 32, 38
16702, Brittany Close, 48, 30
21745, Bernie Young, 41, 48
23209, Md Anderson, 43, 35
28156, Dion Collier, 24, 28
13175, Daisy Coffey, 24, 33
18614, Cath McMillan, 49, 23
18365, Caitlin Stewart, 22, 45
10031, Rupert Phillips, 26, 42
23883, Corey Rowland, 22, 28
19070, Felix Burt, 26, 42
22618, Julia Avery, 27, 20
14899, Rochelle Birch, 28, 48
13616, Hamish Amos, 23, 24
16103, Gemma Woodward, 27, 48
15480, Dani Singh, 35, 32
10620, Megan Symons, 46, 40
31387, Molly Birch, 40, 39
25063, Anton Ireland, 31, 21
11900, Virginia Golding, 43, 25
10629, Gayle Reynolds, 46, 46
16193, Paula McCulloch, 20, 45
17299, Jocelyn Guy, 35, 33
12735, Josie Croft, 37, 27
13507, Sheridan Day, 39, 43
28569, Erik Edmonds, 32, 46
22360, Ann Donovan, 39, 34
25122, Corey MacLean, 31, 45
26927, Murray Craig, 33, 23
14933, Gayle Clayton, 48, 35
17188, Iain Healey, 40, 46
13844, Guy McKinnon, 45, 46
14677, Valerie Fuller, 39, 30
11449, Lina Duggan, 26, 40
11249, Dale Betts, 46, 25
30076, Maj Austin, 42, 25
27371, Sharron Montgomery, 28, 48
11054, Jarrod Masters, 33, 34
20780, Rowan McBride, 22, 36
18343, Kent O'Keefe, 32, 36
17520, Vaughan Randall, 38, 24
14782, Lauren Barnes, 36, 39
26337, Pauline Bartlett, 36, 46
12011, Boris Dyer, 21, 38
18462, Anthony Dunlop, 28, 43
19549, Siobhan Jamieson, 49, 31
23269, Grace Jeffrey, 47, 47
27645, Darryl Rhodes, 25, 21
14154, Kathy Yu, 47, 34
26888, Linda Duff, 45, 49
18219, Wade Godfrey, 45, 49
29512, Marian Cochrane, 29, 46
11252, Ravi Cohen, 31, 46
19351, Kim Maxwell, 27, 46
19618, Brian Abbott, 35, 37
18916, Nikki Stringer, 30, 22
17316, Nicky Rayner, 28, 42
10472, Corey Whyte, 33, 21
19028, Julianne Kumar, 42, 40
15391, Denis Vella, 36, 41
13453, Kieran Love, 29, 41
17391, Lincoln Morrissey, 29, 31
13555, Bobby Edwards, 48, 39
24072, Deidre Meyer, 34, 37
10366, Ron McGrath, 29, 26
24771, Nicolas Webb, 49, 24
22502, Kimberley Jones, 37, 36
16509, Alec Morley, 20, 46
25308, Evan Morris, 29, 20
13089, Di West, 32, 21
20581, Don Noonan, 32, 44
23274, Kay Rae, 32, 46
15177, Taryn Coffey, 23, 35
27818, Edward Byrne, 32, 46
20268, Don FitzPatrick, 33, 21
12279, Jacqueline Coffey, 39, 22
17960, Patricia Hull, 22, 22
21246, Laurel Hutchison, 23, 48
27029, Julian Sharma, 42, 24
12171, Phillip Burt, 43, 43
26330, Cathryn Sampson, 21, 34
20024, Lyndon Moody, 30, 48
27084, Faye Camilleri, 41, 32
20693, Paige Sinclair, 34, 33
20110, Len Stephen, 35, 23
31643, Eileen Glover, 21, 44
18824, Kelli Richards, 41, 35
21329, Kathleen Forrest, 29, 48
14000, Maggie Ferris, 32, 34
15340, Tyler Fischer, 33, 45
23576, Abby Perera, 27, 27
11209, Julian Burgess, 40, 21
10277, Lance Butcher, 47, 36
16098, Lachlan French, 31, 31
12303, Bernadette McMillan, 47, 23
21804, Suzi Fenton, 21, 30
13851, Lyndon Chang, 44, 49
17125, Abigail Andersen, 44, 27
13224, Amit Holden, 34, 37
26282, Leesa Carr, 31, 44
24622, Bruce Jenkins, 31, 36
13408, Bernard Norman, 40, 47
16077, Dick Schmidt, 20, 28
18256, Tanya Bradford, 38, 35
26731, Quentin Munro, 34, 26
20637, Angie Slattery, 34, 34
22459, Rosie Holland, 21, 45
15795, Louisa Knight, 31, 45
11670, Yvette Bain, 23, 23
22626, Jacinta Devine, 20, 48
15830, Derek Crowley, 26, 45
15250, Mr Ingram, 22, 43
26224, Nick Fenton, 41, 21
14184, Steph Carter, 35, 30
10987, Lynda Benson, 47, 47
21118, Darryn McNeill, 34, 37
10544, Lewis Donald, 40, 25
11785, Annabelle Clements, 46, 33
22754, Mario Boyce, 21, 40
21316, Bree Kerr, 33, 36
23080, Marcel Greig, 29, 24
23581, Cathryn Norman, 34, 32
26355, Annette Bryant, 29, 27
23493, Lynne Murphy, 45, 31
27480, Neville Chapman, 28, 25
29054, Matthew Munro, 39, 22
12903, Kieran Bowman, 42, 44
15638, Tricia Goddard, 22, 23
12000, Linda Barton, 28, 38
19701, Gary Ho, 20, 41
32493, Audrey Lawrence, 41, 34
22977, Marianne Pike, 45, 38
17823, Greg Webber, 44, 33
12524, Ally Healey, 28, 33
29881, Frederick Mathews, 49, 44
11921, Nina McRae, 48, 26
19770, Patricia Carson, 44, 43
17931, Aaron Norman, 34, 42
14354, Rhys Dempsey, 26, 31
22344, Grahame Lambert, 41, 41
19385, Agnes Donovan, 24, 31
13927, Lawrence Hickey, 44, 49
15040, Anna Peter, 36, 29
16663, Coral Pearce, 35, 32
12887, Caroline Grant, 25, 28
24456, Bert Singh, 21, 40
12289, Felix Marsh, 43, 34
27233, Ethan Harwood, 25, 24
12369, Dwayne Millar, 27, 24
26662, Stefanie Barr, 46, 45
15084, Suzi Holloway, 24, 44
28884, Jonathan Logan, 48, 48
14129, Alana Chambers, 26, 35
13282, Michele Haynes, 47, 35
14529, Lionel Lancaster, 20, 34
17716, Elizabeth Tyler, 30, 39
14432, Marcus Robson, 35, 26
19676, Colleen Harrison, 21, 30
13617, Dale McLaren, 46, 21
26285, Kelli Whitehead, 49, 42
17295, Kylie Findlay, 49, 45
32424, Penelope Ng, 31, 30
22086, Mitchell Forster, 44, 26
18500, Audrey Burt, 37, 28
16260, Christie Callaghan, 34, 27
14837, Neil Rowe, 29, 40
28619, Lewis Hodgson, 41, 35
24077, Mandy Sloan, 27, 30
13726, Monika Corbett, 26, 42
10729, Dylan Browning, 23, 47
10664, Kaye McDonald, 45, 48
18536, Kristy McCormick, 48, 33
21430, Hans Schulz, 33, 40
26629, Johan Crowe, 22, 45
29905, Rosemary Mortimer, 22, 31
27648, Agnes Cook, 34, 44
11146, Sandra Godfrey, 36, 45
13082, Trudy Lawrence, 34, 23
31669, Prue Hale, 43, 21
14657, Ruby Franklin, 34, 27
11557, Mal Goddard, 47, 36
21000, Kristine Bowen, 24, 22
26841, Rosalie Cartwright, 25, 27
22126, Karla McGregor, 21, 42
16742, Charlene Dawes, 37, 26
20408, Mandy Simpson, 29, 34
25930, Marita Freeman, 27, 39
13148, Esther McLennan, 46, 33
16493, Johanna Blackburn, 42, 35
13069, Sandi Hughes, 37, 35
18498, Ashley Zhu, 42, 20
16972, Patrick Adam, 42, 31
14738, Sunil Lacey, 30, 44
13883, Francesca Chan, 20, 20
20588, Bernadette Wells, 31, 35
16868, Jessica King, 49, 43
17705, Hannah McCormack, 28, 42
11338, Sunny Donald, 27, 21
29747, Darren Croft, 22, 32
23536, Lewis Jackson, 43, 38
25886, Dirk Davison, 24, 34
20546, Daryl Inglis, 34, 33
14121, Liza Montgomery, 49, 36
21347, Viv Anthony, 21, 21
20898, Clinton Holmes, 43, 38
11178, Jason Burrows, 31, 25
28306, Chantelle Cameron, 37, 42
26349, Alana Maynard, 22, 38
21709, Terry Zhao, 23, 33
21256, Billy Zhao, 39, 41
27566, Kerryn Davey, 27, 41
16021, Tara Reeves, 42, 45
14010, Eva Sun, 33, 42
12516, Lydia Tran, 39, 48
13001, Maree Gregory, 32, 42
15928, Susanne Lin, 22, 36
31265, Patricia Carter, 42, 21
11928, Beverly Tonkin, 42, 24
20446, Shirley Jamieson, 37, 41
10556, Regina Kumar, 36, 44
11107, Heath Neilson, 28, 43
22168, Quentin McLaren, 34, 49
12392, Bert Milne, 33, 35
13687, Jan Breen, 43, 29
16683, Stuart Bourke, 31, 40
19790, Neale Cahill, 36, 21
17605, Sabrina Rose, 42, 29
25952, Gill Anthony, 23, 27
31216, Tiffany Orr, 21, 49
17881, Gina Madden, 40, 49
23135, Max Riley, 34, 27
21006, Sophie Newell, 36, 45
17139, Dean Roberts, 28, 37
11882, Philippa McDonnell, 39, 30
10318, Mohamed Cole, 31, 46
20044, Viv Kidd, 24, 45
18120, Jacquie Jordan, 36, 40
32150, Juan Butcher, 39, 35
18128, Stuart Kerr, 34, 35
13967, Olivia McBride, 30, 36
17517, Cory MacKenzie, 23, 47
12390, Jen Bates, 49, 45
22092, Karla Faulkner, 42, 34
23300, Con Lovell, 29, 25
11302, Andrew Burnett, 38, 39
22009, Ashleigh Salmon, 46, 40
12343, Jane Borg, 47, 24
17351, Leao Gill, 40, 20
16608, Blake Lowe, 48, 35
13166, Antonio Gill, 30, 22
14638, Erika McArthur, 36, 37
11464, Neal Lock, 34, 39
24757, Jesse O'Shea, 20, 34
24544, Jude Meredith, 46, 39
20272, Sophie Haines, 43, 38
24182, Kristina Irvine, 38, 23
13494, Renae Fenton, 38, 40
15197, Tim Hogg, 34, 40
21135, Nelson Bourne, 27, 31
10353, Priscilla Jeffrey, 43, 35
18145, Kris Hamilton, 20, 30
20998, Charles Rogers, 49, 24
10255, Marcia Cox, 42, 47
21721, Daniela Holden, 20, 37
10152, Rita Bowen, 20, 29
21743, Raj Burke, 49, 49
19280, Nathan Pickering, 31, 45
31148, Marc Olsen, 22, 48
25794, Crystal Keating, 28, 44
22693, Jan Zhou, 48, 45
26263, Nick Marriott, 42, 30
21934, Eddy Harding, 47, 25
10791, Callum Lamb, 35, 36
25111, Marcia Frost, 28, 39
31101, Lina Brook, 26, 45
11942, Rosa Spence, 35, 46
26423, Clayton Yu, 32, 36
10385, Hannah Emery, 31, 47
27640, Jones Wallis, 27, 38
11117, Sheree Bruce, 43, 45
30409, Emily Reid, 31, 48
17150, Phoebe McFarlane, 29, 40
10445, Damon Jansen, 35, 27
28990, Sharyn Goldsmith, 46, 46
12603, Wade O'Halloran, 24, 33
22643, Shirley Kendall, 30, 25
11798, Kelvin Morris, 43, 31
17288, Leisa Fry, 26, 33
22959, Cath Collins, 23, 44
13077, Ursula Lyons, 34, 34
13231, Holly Nolan, 33, 33
10302, Eric Rankin, 21, 32
19568, Tom Grace, 45, 33
15893, Philippa Barker, 39, 36
25264, Gerald Hansen, 47, 46
24298, Lucinda Nguyen, 21, 21
11867, Leanne Yu, 37, 39
23334, Alf Murray, 23, 49
17817, Taylor O'Keefe, 32, 49
17129, Bec Goodwin, 31, 40
10220, Max Neal, 24, 37
23097, Stefanie Camilleri, 23, 45
10210, Daryl Bradley, 33, 31
15609, Candice Roche, 32, 28
12653, Johanna Glover, 48, 41
30204, Eileen Forster, 40, 21
12531, Alana Sweeney, 20, 49
13907, Laurel Peter, 39, 23
12134, Wes Townsend, 32, 41
24234, Guy Lamb, 28, 26
14470, Crystal Maynard, 37, 22
19840, Anna Carmody, 30, 29
13905, Lawrence Savage, 42, 48
21302, Carmel Croft, 49, 24
10045, Eddie Sheridan, 23, 25
10027, Oscar Montgomery, 20, 39
12660, Suzanne McGrath, 30, 29
12109, Chad Collins, 35, 31
23415, Stewart Abbott, 33, 40
29405, Jake Rees, 41, 39
12885, Lauren Coffey, 37, 22
14879, Lea Ray, 26, 43
13429, Sherry Middleton, 49, 28
13020, Katherine Cook, 47, 29
10174, Rachael Shepherd, 38, 35
24516, Jean Myers, 38, 22
10844, Jemma Chung, 34, 46
12266, Dan McLaren, 36, 37
12598, Clayton Rice, 31, 49
11561, Rochelle Butcher, 42, 37
25289, Pam Coffey, 45, 40
17834, Jeremy Lane, 42, 21
17847, Adrienne Holland, 28, 26
15643, Wendy Douglas, 20, 29
20687, Michelle Ng, 26, 41
11718, Peggy McDermott, 28, 28
11971, Marco Roberts, 49, 39
11653, Jemma Phillips, 27, 22
26387, Dale Kenny, 35, 36
11319, Brandon Carpenter, 37, 26
24161, Phil Henderson, 25, 27
26475, Jacqui Hetherington, 37, 25
21780, Hayley Rice, 39, 37
28473, Marco Davies, 38, 42
12967, Vicky Miller, 32, 20
22870, Sharyn McRae, 44, 33
10764, Rachelle Costello, 49, 48
27295, Emily Armstrong, 47, 46
22420, Lorraine Keating, 45, 24
30768, Con Murray, 21, 32
28194, Vijay Lancaster, 41, 30
14477, Sandra Dunstan, 45, 31
15128, Chris Miller, 31, 32
10832, Jasmin Hetherington, 37, 35
15364, Claudia Peterson, 26, 43
10686, Mohamed Groves, 39, 35
19057, Leah Richter, 31, 24
14381, Alicia Steel, 28, 21
17842, Kerri Kirk, 31, 33
13459, Vince Cochrane, 44, 40
17747, Glenys Watt, 45, 35
22185, Karin Schulz, 43, 29
10696, Amanda Weston, 45, 37
12751, Wayne Finch, 44, 41
28417, Adrian Donovan, 37, 23
25962, Roy Breen, 24, 33
32908, Brendon Hoffmann, 46, 47
19612, Connie O'Donnell, 30, 23
15610, Lena Tyler, 31, 45
30535, Therese Egan, 47, 29
18251, Jack McInnes, 38, 31
18006, Julianne Tanner, 44, 40
14547, Lachlan Warner, 35, 40
29567, Ashleigh Noble, 45, 45
32501, Steph Townsend, 35, 44
13134, Lewis Dodds, 40, 46
24206, Aaron Hoffman, 42, 21
13735, Anton Winter, 30, 34
20890, Steve Paterson, 37, 21
11344, Richard Warner, 41, 48
27098, Emmanuel Burns, 39, 42
14174, Tyler Phillips, 37, 26
20653, Arthur Flanagan, 42, 35
21653, Tristan Middleton, 24, 31
16439, Mat Golding, 33, 22
12375, Gail Schofield, 36, 22
21725, Kel Murphy, 23, 44
15534, Coral Bourke, 43, 49
19481, Mohammad Steel, 33, 23
14889, Cameron Neale, 21, 28
34595, Kyle Finlay, 36, 26
12158, Nadia Vickers, 30, 45
12143, Elle James, 40, 27
17870, Roz Fenton, 29, 49
15937, Pauline Hammond, 43, 20
28406, Leesa Pike, 41, 49
13537, Niall Knox, 44, 21
10677, Sebastian Allen, 29, 34
24648, Juanita Sim, 32, 34
14578, Conrad Greig, 30, 35
15388, Jaclyn Whittaker, 34, 42
12678, Val Blackburn, 33, 42
13850, Amelia Day, 35, 45
21486, Sharon Burns, 44, 25
21512, Marjorie Jacobs, 48, 20
27880, Anton Clements, 26, 42
19590, Tricia Barrett, 26, 45
17124, Frank Bull, 22, 36
29262, Blake Close, 20, 49
18518, Rachael Archer, 41, 26
15977, Candice Moyle, 22, 25
23044, Evan Alexander, 22, 36
31817, Muhammad Emery, 28, 38
13306, Toby Robins, 30, 38
17184, Darren Kavanagh, 25, 31
13118, Phoebe Weeks, 40, 24
27030, Justin Davidson, 45, 23
12960, Ana McKenzie, 30, 36
12566, Sue Zhu, 33, 32
12771, Brianna Pollock, 40, 41
22730, Dick O'Halloran, 22, 21
